Participant ID: 134521,Date: 10-14-2019,Time: 10_3
ComputerClock_Timestamp,Video_Index,Target_Name,TargetX,TargetY,TargetXRadius,TargetYRadius
1571061802475.161,8,person_3,1675,534,46,128
1571061802522.1636,8,person_3,1676,526,44,123
1571061802568.1665,8,person_3,1677,522,42,122
1571061802616.1692,8,person_3,1677,514,40,115
1571061802663.1718,8,person_3,1680,509,37,113
1571061802709.1746,8,person_3,1682,508,35,112
1571061802757.1774,8,person_3,1683,506,35,110
1571061802808.1803,8,person_3,1681,501,33,103
1571061802858.1831,8,person_3,1680,501,33,103
1571061802907.186,8,person_3,1683,500,34,103
1571061802954.1886,8,person_3,1687,499,35,102
1571061803003.1912,8,person_3,1690,498,35,101
1571061803049.194,8,person_3,1694,498,36,101
1571061803097.1968,8,person_3,1698,497,37,100
1571061803143.1994,8,person_3,1701,496,37,99
1571061803192.2023,8,person_3,1705,495,38,99
1571061803239.205,8,person_3,1709,494,39,98
1571061803288.2075,8,person_3,1712,494,39,98
1571061803333.2102,8,person_3,1716,493,40,97
1571061803379.2129,8,person_3,1719,492,40,96
1571061803428.2157,8,person_3,1723,492,41,96
1571061803474.2181,8,person_3,1720,491,43,97
1571061803522.221,8,person_3,1718,491,45,99
1571061803569.2236,8,person_3,1717,500,46,108
1571061803616.2262,8,person_3,1720,507,48,116
1571061803662.229,8,person_3,1723,525,46,132
1571061803710.2318,8,person_3,1728,531,47,142
1571061803757.2343,8,person_3,1733,528,48,140
1571061803803.2372,8,person_3,1736,530,49,141
1571061803850.2398,8,person_3,1739,533,48,144
1571061803898.2425,8,person_3,1738,533,47,141
1571061803945.2453,8,person_3,1740,536,51,142
1571061803993.248,8,person_3,1743,538,49,141
1571061804040.2505,8,person_3,1747,543,44,140
1571061804087.2533,8,person_3,1757,539,46,141
1571061804133.256,8,person_3,1759,534,49,143
1571061804182.2586,8,person_3,1760,533,48,144
1571061804228.2615,8,person_3,1762,536,48,144
1571061804275.264,8,person_3,1766,533,48,139
1571061804321.2667,8,person_3,1769,530,48,144
1571061804370.2695,8,person_3,1773,533,46,144
1571061804417.2723,8,person_3,1776,531,45,144
1571061804463.275,8,person_3,1780,532,45,145
1571061804511.2777,8,person_3,1780,536,42,139
1571061804559.2804,8,person_3,1782,528,41,132
1571061804605.283,8,person_3,1783,533,42,137
1571061804653.2857,8,person_3,1790,525,42,130
1571061804699.2884,8,person_3,1801,530,42,136
1571061804748.291,8,person_3,1804,531,42,137
1571061804793.2937,8,person_3,1807,533,42,138
1571061804840.2965,8,person_3,1814,534,41,140
1571061804886.2991,8,person_3,1814,535,41,140
1571061804934.3016,8,person_3,1816,537,42,141
1571061804980.3045,8,person_3,1817,539,42,142
1571061805027.307,8,person_3,1818,540,43,142
1571061805074.3098,8,person_3,1820,542,44,143
1571061805121.3126,8,person_3,1821,544,44,144
1571061805168.3152,8,person_3,1825,543,45,144
1571061805214.3178,8,person_3,1822,544,47,141
1571061805262.3208,8,person_3,1822,545,48,141
1571061805310.3232,8,person_3,1823,546,49,141
1571061805356.3259,8,person_3,1824,548,50,141
1571061805403.3284,8,person_3,1824,549,50,141
1571061805450.3314,8,person_3,1825,550,51,140
1571061805498.3342,8,person_3,1826,551,52,140
1571061805545.3365,8,person_3,1827,553,53,140
1571061805593.3394,8,person_3,1830,549,55,140
1571061805641.3422,8,person_3,1838,551,53,143
1571061805689.3451,8,person_3,1843,554,51,138
1571061805736.3477,8,person_3,1853,550,48,139
1571061805782.3503,8,person_3,1858,550,47,140
1571061805829.3529,8,person_3,1863,545,45,141
1571061805876.3556,8,person_3,1872,550,43,143
1571061805922.3583,8,person_3,1872,548,42,141
1571061805969.3608,8,person_8,56,602,27,93
1571061806015.3637,8,person_8,56,603,28,94
1571061806063.3664,8,person_8,56,604,28,94
1571061806110.369,8,person_8,56,605,28,94
1571061806157.372,8,person_8,55,604,28,93
1571061806203.3744,8,person_8,55,604,28,93
1571061806249.377,8,person_8,55,604,28,93
1571061806295.3796,8,person_8,55,604,28,93
1571061806342.3824,8,person_8,55,604,29,93
1571061806389.385,8,person_8,55,604,29,93
1571061806436.3875,8,person_8,55,604,29,93
1571061806483.3906,8,person_8,54,604,28,93
1571061806530.3931,8,person_8,54,604,28,93
1571061806577.3957,8,person_8,54,603,29,92
1571061806623.3983,8,person_8,54,603,29,92
1571061806670.401,8,person_8,54,603,29,92
1571061806717.404,8,person_8,54,603,29,92
1571061806763.4063,8,person_8,54,604,29,92
1571061806811.4092,8,person_8,53,603,29,91
1571061806859.412,8,person_8,53,603,30,90
1571061806908.4146,8,person_8,52,603,30,90
1571061806955.4174,8,person_8,53,603,31,89
1571061807003.42,8,person_8,53,603,30,89
1571061807050.4227,8,person_8,54,602,30,89
1571061807098.4256,8,person_8,54,604,31,91
1571061807144.4283,8,person_8,56,604,34,91
1571061807192.4312,8,person_8,58,603,36,92
1571061807238.4336,8,person_8,56,602,36,92
1571061807284.4362,8,person_8,54,602,35,92
1571061807331.4388,8,person_8,55,602,34,91
1571061807380.4417,8,person_8,55,602,33,91
1571061807426.4443,8,person_8,55,601,34,91
1571061807474.447,8,person_5,546,582,47,138
1571061807521.4498,8,person_5,549,575,48,143
1571061807569.4525,8,person_5,552,576,50,139
1571061807615.4552,8,person_5,553,575,49,140
1571061807663.4579,8,person_5,555,582,47,142
1571061807709.4605,8,person_5,558,576,52,143
1571061807758.4631,8,person_5,558,578,53,142
1571061807804.466,8,person_5,558,580,51,140
1571061807850.4686,8,person_5,559,587,49,140
1571061807897.4712,8,person_5,559,587,46,139
1571061807947.4742,8,person_5,559,587,45,139
1571061807994.4768,8,person_5,567,580,48,141
1571061808040.4794,8,person_5,563,586,46,140
1571061808090.4822,8,person_5,572,581,49,141
1571061808138.485,8,person_5,574,579,52,141
1571061808186.488,8,person_5,576,579,52,142
1571061808234.4906,8,person_5,579,576,49,146
1571061808280.4933,8,person_5,582,575,50,145
1571061808329.4961,8,person_5,583,577,48,144
1571061808376.4987,8,person_5,587,577,47,146
1571061808422.5013,8,person_5,587,575,47,146
1571061808468.5037,8,person_5,588,573,50,147
1571061808516.5067,8,person_5,589,578,46,145
1571061808562.5093,8,person_5,591,581,47,142
1571061808608.512,8,person_5,594,580,47,146
1571061808654.5148,8,person_5,594,577,50,148
1571061808701.5173,8,person_5,597,579,50,147
1571061808748.52,8,person_5,594,566,48,135
1571061808794.5225,8,person_5,592,539,45,103
1571061808843.5254,8,person_2,1058,630,102,274
1571061808888.5279,8,person_2,1065,665,97,277
1571061808936.5306,8,person_2,1064,664,95,277
1571061808982.5335,8,person_2,1065,666,96,274
1571061809030.5362,8,person_2,1066,668,95,276
1571061809076.5386,8,person_2,1068,668,95,275
1571061809123.5416,8,person_2,1068,671,98,276
1571061809170.5441,8,person_2,1080,671,99,282
1571061809216.5468,8,person_2,1084,673,99,282
1571061809265.5497,8,person_2,1093,671,94,283
1571061809311.5523,8,person_2,1097,677,91,281
1571061809357.5547,8,person_2,1100,683,87,272
1571061809405.5574,8,person_2,1102,687,92,270
1571061809452.5602,8,person_2,1105,685,94,275
1571061809499.563,8,person_2,1119,683,96,277
1571061809546.5655,8,person_2,1129,682,100,282
1571061809596.5686,8,person_2,1135,681,104,285
1571061809644.571,8,person_2,1143,680,104,288
1571061809690.574,8,person_2,1156,687,109,285
1571061809737.5765,8,person_2,1160,687,112,287
1571061809784.579,8,person_2,1167,686,115,295
1571061809830.5817,8,person_2,1174,691,117,291
1571061809878.5846,8,person_2,1176,692,120,283
1571061809924.5872,8,person_2,1179,696,121,286
1571061809973.59,8,person_2,1182,696,120,289
1571061810019.5928,8,person_2,1191,697,113,292
1571061810066.5953,8,person_2,1193,700,112,296
1571061810112.598,8,person_2,1194,696,110,303
1571061810162.6008,8,person_2,1193,695,103,304
1571061810208.6034,8,person_2,1196,688,101,307
1571061810255.6062,8,person_2,1199,693,100,301
1571061810301.6088,8,person_2,1203,695,99,310
1571061810350.6117,8,person_2,1205,693,100,311
1571061810396.614,8,person_2,1212,698,101,310
1571061810442.617,8,person_2,1215,703,102,307
1571061810489.6195,8,person_2,1227,709,110,296
1571061810535.6221,8,person_2,1236,702,108,304
1571061810585.6252,8,person_2,1239,700,106,310
1571061810631.6278,8,person_2,1245,705,108,306
1571061810678.6304,8,person_2,1252,710,104,312
1571061810727.6332,8,person_2,1264,710,109,314
1571061810774.6358,8,person_2,1272,713,111,312
1571061810822.6385,8,person_2,1282,657,115,325
1571061810868.6414,8,person_2,1291,653,119,327
1571061810921.6442,8,person_2,1297,654,124,329
1571061810968.647,8,person_2,1305,659,128,331
1571061811015.6496,8,person_2,1313,664,129,333
1571061811061.6522,8,person_2,1316,664,127,327
1571061811110.655,8,person_2,1313,662,132,339
1571061811156.6577,8,person_2,1321,666,127,340
1571061811202.6603,8,person_2,1325,671,124,331
1571061811248.663,8,person_2,1328,677,125,333
1571061811295.6657,8,person_2,1333,681,126,331
1571061811343.6685,8,person_2,1339,686,125,338
1571061811389.6708,8,person_2,1348,688,124,336
1571061811436.6739,8,person_2,1359,673,109,337
1571061811482.6763,8,person_2,1362,676,110,338
1571061811529.679,8,person_2,1363,679,111,341
1571061811575.6817,8,person_2,1372,673,106,350
1571061811621.6843,8,person_2,1375,728,108,334
1571061811667.687,8,person_2,1381,676,111,354
1571061811713.6896,8,person_2,1388,681,115,359
1571061811760.6921,8,person_2,1403,687,124,350
1571061811807.695,8,person_2,1421,698,131,354
1571061811855.6976,8,person_2,1430,694,132,357
1571061811902.7002,8,person_2,1444,701,131,356
1571061811948.703,8,person_2,1442,700,123,356
1571061811994.7057,8,person_2,1437,694,117,348
1571061812047.7087,8,person_2,1442,689,116,355
1571061812093.7114,8,person_2,1447,685,119,359
1571061812141.7139,8,person_2,1463,685,122,364
1571061812187.7167,8,person_2,1474,684,125,366
1571061812234.7195,8,person_2,1486,687,130,367
1571061812281.722,8,person_2,1490,694,131,368
1571061812328.7246,8,person_2,1495,700,137,370
1571061812374.7275,8,person_2,1510,702,141,372
1571061812422.73,8,person_2,1516,711,150,373
1571061812469.7328,8,person_2,1516,714,156,372
1571061812515.7354,8,person_2,1517,718,171,374
1571061812561.738,8,person_2,1539,715,168,371
1571061812607.7406,8,person_2,1549,721,170,375
1571061812655.7436,8,person_2,1557,723,166,373
1571061812701.7462,8,person_2,1570,721,154,376
1571061812753.749,8,person_2,1576,711,146,384
1571061812799.7518,8,person_2,1572,710,141,385
1571061812846.7543,8,person_2,1574,712,132,388
1571061812892.757,8,person_2,1577,703,132,391
1571061812939.7597,8,person_2,1579,704,130,394
1571061812985.7624,8,person_4,59,545,45,122
1571061813031.765,8,person_4,60,544,44,121
1571061813078.7675,8,person_4,61,542,43,120
1571061813124.7704,8,person_4,62,542,43,120
1571061813170.773,8,person_4,62,542,43,121
1571061813218.7755,8,person_4,61,543,43,120
1571061813264.7781,8,person_4,63,544,44,121
1571061813310.781,8,person_4,60,544,44,119
1571061813360.7838,8,person_4,60,544,43,120
1571061813406.7862,8,person_4,59,543,42,120
1571061813455.7893,8,person_4,59,544,41,119
1571061813501.7917,8,person_4,59,544,42,121
1571061813549.7947,8,person_4,58,544,42,120
1571061813596.7972,8,person_4,59,546,43,119
1571061813643.8,8,person_4,57,544,44,117
1571061813690.8026,8,person_4,54,546,45,118
1571061813738.8055,8,person_4,52,546,45,119
1571061813784.808,8,person_4,51,545,46,119
1571061813831.8107,8,person_4,51,544,45,120
1571061813877.8133,8,person_4,48,545,44,120
1571061813923.816,8,person_4,47,541,44,119
1571061813970.8188,8,person_4,47,543,46,120
1571061814016.8211,8,person_4,47,542,45,119
1571061814062.824,8,person_4,48,543,44,119
1571061814109.8266,8,person_4,47,543,42,120
1571061814155.8292,8,person_4,47,544,44,119
1571061814203.8321,8,person_4,48,544,45,119
1571061814251.8346,8,person_4,50,544,41,118
1571061814297.8373,8,person_4,48,546,42,117
1571061814345.8402,8,person_4,49,545,42,118
1571061814391.8428,8,person_4,51,545,43,117
1571061814438.8454,8,person_4,50,542,46,116
1571061814484.848,8,person_4,52,544,42,116
1571061814534.8508,8,person_4,50,545,43,116
1571061814582.8536,8,person_4,50,543,44,116
1571061814629.8566,8,person_4,50,544,45,116
1571061814675.859,8,person_4,50,543,42,116
1571061814721.8616,8,person_4,49,542,41,118
1571061814767.8642,8,person_4,49,544,42,116
1571061814814.867,8,person_4,47,545,41,116
1571061814861.8696,8,person_4,46,544,40,116
1571061814907.8722,8,person_4,46,544,41,115
1571061814954.875,8,person_4,47,544,43,116
1571061815000.8776,8,person_4,46,545,41,116
1571061815046.8802,8,person_4,45,545,40,115
1571061815094.8827,8,person_4,44,545,38,115
1571061815141.8858,8,person_4,40,545,37,112
1571061815189.8885,8,person_4,39,544,37,114
1571061815235.8909,8,person_4,38,542,36,116
1571061815281.8937,8,person_4,38,540,36,117
1571061815329.8965,8,person_4,38,541,37,117
1571061815375.8988,8,person_4,39,541,38,118
1571061815422.9019,8,person_4,40,541,38,116
1571061815468.9043,8,person_4,40,541,38,116
1571061815514.907,8,person_4,40,541,38,117
1571061815561.9097,8,person_4,38,542,36,115
1571061815607.9123,8,person_4,38,542,36,113
1571061815654.915,8,person_4,38,544,36,113
1571061815700.9175,8,person_4,36,546,35,113
1571061815748.9202,8,person_4,37,545,36,114
1571061815794.923,8,person_4,37,544,36,114
1571061815842.9258,8,person_4,36,544,36,114
1571061815889.9283,8,person_4,35,544,34,112
1571061815937.9313,8,person_4,37,544,36,112
1571061815985.9338,8,person_4,38,540,36,108
1571061816032.9368,8,person_4,38,537,36,115
1571061816079.9394,8,person_4,37,537,36,114
1571061816129.9422,8,person_4,37,537,35,114
1571061816175.9448,8,person_4,38,538,35,112
1571061816223.9475,8,person_4,37,540,36,111
1571061816270.95,8,person_4,37,538,35,111
1571061816317.953,8,person_4,36,539,34,112
1571061816363.9555,8,person_15,247,629,64,199
1571061816409.9581,8,person_15,245,629,64,197
1571061816457.9608,8,person_15,245,631,65,196
1571061816503.9635,8,person_15,246,630,66,196
1571061816551.9662,8,person_15,246,632,65,195
1571061816597.9688,8,person_15,244,631,64,195
1571061816644.9716,8,person_15,242,631,64,194
1571061816690.9742,8,person_15,242,631,65,193
1571061816737.9768,8,person_15,237,631,70,190
1571061816784.9798,8,person_15,237,630,72,190
1571061816831.9824,8,person_15,233,631,75,191
1571061816878.985,8,person_15,232,628,75,190
1571061816924.9876,8,person_15,232,630,73,188
1571061816971.9903,8,person_15,226,628,78,189
1571061817019.993,8,person_15,235,628,68,188
1571061817068.996,8,person_15,239,629,68,184
1571061817114.9986,8,person_15,242,629,66,187
1571061817163.001,8,person_15,238,628,67,187
1571061817211.004,8,person_15,237,628,66,189
1571061817258.0068,8,person_15,236,627,67,188
1571061817304.0092,8,person_15,236,627,65,190
1571061817352.012,8,person_15,238,624,66,188
1571061817398.0148,8,person_15,238,627,63,185
1571061817445.0173,8,person_15,240,626,66,185
1571061817493.02,8,person_15,238,627,68,186
1571061817539.0227,8,person_15,242,624,64,183
1571061817585.0253,8,person_15,244,622,61,182
1571061817632.028,8,person_15,245,621,61,186
1571061817679.031,8,person_15,245,621,62,185
1571061817725.0335,8,person_15,241,624,67,182
1571061817772.036,8,person_15,239,623,69,181
1571061817818.0387,8,person_41,1513,521,44,128
1571061817865.0415,8,person_41,1514,520,43,129
1571061817912.044,8,person_41,1513,519,44,129
1571061817958.0467,8,person_41,1514,518,43,131
1571061818006.0496,8,person_41,1515,516,43,129
1571061818052.0523,8,person_41,1515,520,43,127
1571061818099.0548,8,person_41,1515,520,43,129
1571061818145.0572,8,person_41,1517,520,44,130
1571061818192.0602,8,person_41,1519,520,43,129
1571061818238.0626,8,person_41,1521,520,41,130
1571061818285.0654,8,person_41,1525,521,42,130
1571061818333.0684,8,person_41,1525,521,43,129
1571061818380.071,8,person_41,1527,522,46,129
1571061818428.0734,8,person_41,1528,523,47,129
1571061818476.0764,8,person_41,1530,523,46,127
1571061818523.079,8,person_41,1533,521,46,126
1571061818573.082,8,person_41,1534,521,47,127
1571061818619.0846,8,person_41,1537,521,46,127
1571061818668.0872,8,person_41,1543,519,41,128
1571061818716.0902,8,person_41,1546,519,38,125
1571061818762.0928,8,person_41,1549,518,37,125
1571061818810.0953,8,person_41,1550,518,37,124
1571061818857.098,8,person_41,1550,517,38,124
1571061818903.101,8,person_41,1547,518,37,122
1571061818951.1034,8,person_41,1545,518,36,120
1571061818997.106,8,person_41,1545,520,36,119
1571061819043.109,8,person_41,1543,520,36,117
1571061819090.1115,8,person_41,1542,521,36,117
1571061819136.1141,8,person_41,1541,522,37,116
1571061819183.117,8,person_41,1554,519,40,122
1571061819229.1195,8,person_41,1553,519,42,120
1571061819276.122,8,person_41,1553,522,42,120
1571061819322.1247,8,person_41,1552,522,43,120
1571061819369.1275,8,person_41,1553,519,43,121
1571061819415.1301,8,person_41,1554,517,42,123
1571061819463.1326,8,person_41,1555,519,42,121
1571061819509.1352,8,person_41,1551,515,41,120
1571061819557.1382,8,person_41,1552,514,43,124
1571061819603.1408,8,person_41,1549,465,40,71
1571061819653.144,8,person_41,1550,451,40,57
1571061819700.1464,8,person_41,1550,442,38,51
1571061819746.149,8,person_40,1644,613,260,497
1571061819795.152,8,person_40,1626,614,270,497
1571061819841.1543,8,person_40,1614,617,293,486
1571061819888.1571,8,person_40,1606,614,302,489
1571061819934.1595,8,person_40,1565,624,333,496
1571061819981.1625,8,person_40,1539,625,339,498
1571061820027.1652,8,person_40,1534,625,340,495
1571061820076.1678,8,person_40,1512,621,344,494
1571061820122.1707,8,person_40,1502,629,347,492
1571061820169.1732,8,person_40,1496,629,349,487
1571061820216.1758,8,person_40,1489,633,345,480
1571061820262.1787,8,person_40,1483,631,338,480
1571061820308.181,8,person_40,1466,638,332,477
1571061820357.184,8,person_40,1462,643,328,471
1571061820403.1868,8,person_40,1446,646,317,477
1571061820450.1894,8,person_40,1434,651,309,470
1571061820496.192,8,person_40,1429,652,295,470
1571061820544.1945,8,person_40,1427,651,292,472
1571061820590.1973,8,person_40,1412,658,283,478
1571061820637.1999,8,person_40,1405,661,274,475
1571061820687.203,8,person_40,1414,631,267,483
1571061820735.2057,8,person_40,1391,655,249,479
1571061820781.2083,8,person_40,1412,625,244,482
1571061820829.211,8,person_40,1382,656,244,488
1571061820876.2136,8,person_40,1391,629,238,481
1571061820924.2163,8,person_40,1359,665,237,489
1571061820971.2193,8,person_40,1359,665,241,484
1571061821018.2219,8,person_40,1347,670,241,479
1571061821066.2243,8,person_40,1341,675,241,474
1571061821112.227,8,person_40,1331,676,227,472
1571061821160.23,8,person_40,1311,639,239,465
1571061821206.2325,8,person_40,1295,637,232,463
1571061821253.235,8,person_40,1276,632,230,464
1571061821300.238,8,person_40,1261,636,229,469
1571061821347.2407,8,person_15,243,601,51,154
1571061821394.2432,8,person_15,243,602,51,153
1571061821440.246,8,person_15,242,602,52,154
1571061821486.2485,8,person_15,241,601,53,152
1571061821535.2511,8,person_15,241,601,53,151
1571061821581.254,8,person_15,242,602,50,152
1571061821629.2567,8,person_15,242,600,51,153
1571061821675.2594,8,person_15,241,601,50,152
1571061821723.2623,8,person_15,241,599,51,150
1571061821769.2647,8,person_15,241,600,53,149
1571061821829.2682,8,person_15,240,599,50,150
1571061821876.2708,8,person_15,240,598,49,152
1571061821923.2736,8,person_15,239,599,49,151
1571061821970.276,8,person_15,235,598,49,153
1571061822016.2787,8,person_15,236,599,48,150
1571061822064.2817,8,person_15,233,601,49,151
1571061822111.2843,8,person_15,228,597,50,154
1571061822158.287,8,person_15,226,599,51,153
1571061822204.2894,8,person_15,223,599,49,152
1571061822250.2923,8,person_15,222,601,57,160
1571061822298.295,8,person_15,222,603,60,156
1571061822344.2974,8,person_15,193,588,54,140
1571061822392.3004,8,person_15,164,573,48,124
1571061822438.303,8,person_15,135,558,42,107
1571061822485.3055,8,person_15,106,543,36,91
1571061822532.3083,8,person_15,77,529,30,75
1571061822578.311,8,person_15,80,529,30,74
1571061822625.3138,8,person_15,82,528,32,72
1571061822671.3161,8,person_15,83,528,31,71
1571061822717.319,8,person_15,84,528,31,73
1571061822763.3216,8,person_15,83,532,30,73
1571061822815.3243,8,person_15,84,533,30,74
1571061822861.3272,8,person_15,85,532,30,75
1571061822910.33,8,person_15,88,531,33,79
1571061822956.3324,8,person_54,1638,731,101,301
1571061823003.3355,8,person_54,1640,745,103,303
1571061823050.338,8,person_54,1643,745,104,313
1571061823097.3406,8,person_54,1631,716,103,314
1571061823144.3434,8,person_54,1636,711,104,317
1571061823190.346,8,person_54,1662,738,106,312
1571061823236.3486,8,person_54,1670,733,103,305
1571061823286.3517,8,person_54,1676,730,101,305
1571061823334.3542,8,person_54,1682,737,104,325
1571061823381.3567,8,person_54,1686,736,103,330
1571061823427.3596,8,person_54,1690,737,103,328
1571061823476.3622,8,person_54,1692,712,107,328
1571061823522.3649,8,person_54,1698,714,108,329
1571061823572.368,8,person_54,1703,713,113,331
1571061823618.3705,8,person_54,1715,718,111,331
1571061823664.373,8,person_54,1722,723,111,334
1571061823712.3759,8,person_54,1730,736,113,334
1571061823759.3784,8,person_54,1737,735,114,327
1571061823806.3812,8,person_54,1744,734,117,330
1571061823852.3839,8,person_54,1756,725,118,335
1571061823900.3866,8,person_54,1759,725,119,339
1571061823946.3892,8,person_54,1780,723,112,339
1571061823994.3922,8,person_54,1790,725,111,340
1571061824040.3945,8,person_54,1798,722,105,346
1571061824088.3973,8,person_54,1816,752,101,346
1571061824135.3998,8,person_54,1810,726,96,355
1571061824182.4028,8,person_54,1813,730,95,359
1571061824228.4055,8,person_54,1822,763,96,346
1571061824276.408,8,person_54,1826,769,91,349
1571061824322.4108,8,person_54,1832,762,89,348
1571061824369.4134,8,person_54,1836,759,84,340
1571061824415.416,8,person_54,1838,760,82,330
1571061824463.419,8,person_54,1848,760,78,334
1571061824509.4213,8,person_54,1849,755,73,344
1571061824557.424,8,person_55,265,552,59,137
1571061824603.427,8,person_55,265,551,59,137
1571061824649.4296,8,person_55,263,552,59,138
1571061824697.4323,8,person_55,261,549,57,137
1571061824744.4348,8,person_55,259,549,53,136
1571061824791.4376,8,person_55,259,549,53,138
1571061824837.4403,8,person_55,260,548,54,138
1571061824886.443,8,person_55,259,549,53,138
1571061824932.4458,8,person_55,261,548,53,138
1571061824979.4483,8,person_55,263,549,55,137
1571061825025.451,8,person_55,267,550,55,137
1571061825072.4537,8,person_55,269,550,54,137
1571061825118.4564,8,person_55,271,552,52,137
1571061825165.459,8,person_55,273,552,51,135
1571061825211.4615,8,person_55,273,551,51,137
1571061825258.4643,8,person_55,275,552,51,137
1571061825304.467,8,person_55,276,552,52,139
1571061825351.4695,8,person_55,276,550,52,141
1571061825397.4721,8,person_55,280,552,55,143
1571061825445.475,8,person_55,284,553,57,143
1571061825491.4775,8,person_55,285,554,56,143
1571061825538.4803,8,person_55,284,555,57,143
1571061825584.483,8,person_55,286,554,59,141
1571061825632.4856,8,person_55,285,555,57,140
1571061825678.4883,8,person_55,288,558,59,139
1571061825751.4925,8,person_55,286,560,57,140
1571061825797.4951,8,person_55,285,556,57,140
1571061825844.498,8,person_55,285,558,57,139
1571061825890.5003,8,person_55,284,558,54,141
1571061825938.5033,8,person_55,284,556,55,138
1571061825985.5058,8,person_55,284,555,54,139
1571061826033.5085,8,person_55,285,554,55,140
1571061826080.5113,8,person_55,285,556,55,141
1571061826127.5141,8,person_55,285,554,55,140
1571061826174.5167,8,person_55,286,554,55,142
1571061826220.5195,8,person_55,288,555,55,139
1571061826270.522,8,person_55,290,558,56,138
1571061826316.5247,8,person_55,292,560,56,139
1571061826363.5275,8,person_55,296,562,57,136
1571061826410.5303,8,person_55,296,560,56,138
1571061826457.533,8,person_55,301,558,56,140
1571061826503.5355,8,person_55,302,558,58,143
1571061826549.5381,8,person_55,303,559,59,146
1571061826596.541,8,person_55,304,559,58,146
1571061826644.5434,8,person_55,305,559,58,149
1571061826690.5463,8,person_55,304,556,57,149
1571061826737.5488,8,person_55,305,557,58,147
1571061826783.5515,8,person_55,306,559,57,148
1571061826831.5544,8,person_55,310,557,60,146
1571061826877.557,8,person_55,309,559,58,145
1571061826925.5595,8,person_55,310,562,57,143
1571061826971.5621,8,person_55,311,562,59,146
1571061827018.565,8,person_55,311,565,58,146
1571061827065.5675,8,person_55,310,566,56,147
1571061827111.5701,8,person_55,311,565,56,149
1571061827161.5732,8,person_55,310,562,57,152
1571061827211.576,8,person_55,312,560,58,148
1571061827259.5787,8,person_55,311,560,56,146
1571061827305.5813,8,person_55,311,562,58,149
1571061827354.5842,8,person_55,313,561,57,148
1571061827400.5868,8,person_55,314,559,58,148
1571061827447.5894,8,person_55,314,561,56,151
1571061827496.5923,8,person_55,316,561,56,151
1571061827542.595,8,person_40,523,697,141,412
1571061827589.5977,8,person_40,516,693,141,411
1571061827636.6003,8,person_40,517,692,143,412
1571061827682.6031,8,person_40,509,690,151,409
1571061827729.6057,8,person_40,506,691,150,407
1571061827776.6082,8,person_40,508,690,145,407
1571061827823.6108,8,person_40,502,689,145,404
1571061827870.6138,8,person_40,497,691,147,403
1571061827916.6162,8,person_40,494,691,146,400
1571061827964.619,8,person_40,497,690,148,396
1571061828010.6218,8,person_40,493,691,150,394
1571061828056.6244,8,person_40,494,693,149,396
1571061828105.627,8,person_40,495,692,148,395
1571061828151.63,8,person_40,493,689,148,395
1571061828198.6325,8,person_40,487,688,151,392
1571061828246.6352,8,person_40,486,684,151,386
1571061828295.638,8,person_40,480,684,152,383
1571061828343.6406,8,person_40,485,683,148,383
1571061828391.6433,8,person_40,484,678,145,382
1571061828438.6463,8,person_40,483,678,144,379
1571061828486.6488,8,person_40,483,675,143,377
1571061828534.6518,8,person_40,483,679,145,379
1571061828583.6544,8,person_40,481,678,143,376
1571061828629.657,8,person_40,475,688,147,369
1571061828679.66,8,person_40,474,683,151,372
1571061828725.6627,8,person_40,464,685,145,367
1571061828772.6653,8,person_40,452,684,152,371
1571061828819.668,8,person_40,457,678,142,375
1571061828867.6708,8,person_40,457,677,139,377
1571061828913.6732,8,person_40,447,674,144,380
1571061828959.6758,8,person_40,453,671,129,381
1571061829006.6788,8,person_40,445,668,132,382
1571061829054.6813,8,person_40,446,667,126,377
1571061829100.684,8,person_40,447,662,127,371
1571061829147.6867,8,person_40,450,666,120,370
1571061829194.6893,8,person_40,437,661,132,374
1571061829241.692,8,person_40,437,661,128,370
1571061829287.6947,8,person_40,437,661,126,371
1571061829334.6975,8,person_40,428,666,125,366
1571061829381.7,8,person_40,434,664,117,364
1571061829430.703,8,person_40,424,669,120,363
1571061829476.7056,8,person_40,419,669,124,365
1571061829523.708,8,person_40,415,672,131,369
1571061829570.711,8,person_40,407,671,135,368
1571061829618.7136,8,person_40,395,670,139,365
1571061829664.7162,8,person_40,399,674,133,367
1571061829710.7189,8,person_40,394,670,135,365
1571061829759.7218,8,person_40,402,668,126,366
1571061829806.7243,8,person_40,397,665,127,361
1571061829852.727,8,person_40,404,664,125,359
1571061829899.7297,8,person_40,392,656,123,353
1571061829947.7324,8,person_40,388,654,120,349
1571061829994.735,8,person_40,390,656,123,352
1571061830041.738,8,person_40,370,652,132,351
1571061830087.7404,8,person_40,368,652,131,352
1571061830134.7432,8,person_40,355,654,131,356
1571061830179.7457,8,person_40,353,655,132,350
1571061830227.7486,8,person_40,356,654,133,351
1571061830273.751,8,person_40,341,659,142,351
1571061830320.7538,8,person_40,343,658,140,350
1571061830366.7567,8,person_40,328,655,143,344
1571061830412.759,8,person_40,314,652,149,348
1571061830458.7617,8,person_40,313,652,148,348
1571061830506.7647,8,person_40,311,645,136,350
1571061830552.767,8,person_40,303,647,147,347
1571061830598.7697,8,person_40,306,647,147,345
1571061830645.7722,8,person_40,309,641,145,341
